,product_uid,material
1049971,178630.0,"Banana leaves, mahogany solids, plywood"
1050024,178632.0,Aluminum
1050069,178634.0,Metal
1050091,178635.0,Steel
1050158,178638.0,Aluminum
1050170,178639.0,Multi-Surface
1050185,178640.0,Steel
1050201,178641.0,Composite
1050226,178642.0,Plastic
1050248,178643.0,Composite
1050317,178645.0,Fiberglass
1050420,178651.0,Laminate
1050434,178652.0,PVC
1050494,178655.0,Metal
1050508,178657.0,Plastic
1050663,178664.0,Polyurethane
1050716,178666.0,Vitreous China
1050779,178670.0,Metal
1050831,178673.0,Metal
1050924,178677.0,Acrylonitrile Butadiene Styrene (ABS)
1051115,178686.0,Polyester
1051143,178687.0,"Metal, Plastic"
1051289,178693.0,Steel
1051309,178695.0,Polyester
1051376,178698.0,PVC
1051513,178704.0,Steel
1051617,178707.0,Wire
1051627,178708.0,Brass
1051649,178709.0,Metal
1051661,178710.0,Steel
1051684,178711.0,Brass
1051705,178712.0,100% Polyester
1051722,178713.0,Brass
1051856,178718.0,Cross-Linked Polyethylene (PEX)
1051967,178723.0,Steel
1051979,178724.0,Wood
1052014,178726.0,PVC
1052015,178726.0,Polyvinyl
1052041,178727.0,Brass
1052355,178738.0,Composite
1052524,178745.0,PVC
1052553,178746.0,Other
1052554,178746.0,Metal
1052647,178750.0,Plastic
1052713,178754.0,MDF
1052771,178759.0,Aluminum
1052855,178762.0,Wax
1053055,178773.0,Acrylic
1053146,178777.0,Polyfoam
1053296,178784.0,PVC
1053345,178786.0,Stainless Steel
1053374,178787.0,Vinyl
1053430,178789.0,Steel
1053447,178790.0,Aluminum
1053517,178793.0,Wood
1053545,178794.0,Solid Pine
1053801,178806.0,Vinyl
1053830,178807.0,Vitreous China
1053849,178808.0,Other
1053870,178809.0,Fir
1053887,178810.0,Copper
1054082,178818.0,Other
1054133,178820.0,Polycarbonate
1054199,178823.0,Plastic
1054405,178831.0,Other
1054419,178832.0,Metal
1054648,178842.0,Metal
1054787,178848.0,PVC
1054844,178850.0,Steel
1054861,178852.0,Vitreous China
1055101,178864.0,Steel
1055173,178867.0,Acrylic
1055192,178868.0,Other
1055219,178870.0,Brass
1055255,178873.0,Brass
1055277,178874.0,"15% Polyester, 85%  Pvc Foam"
1055433,178881.0,Laminate
1055458,178882.0,Hardwood
1055482,178883.0,Other
1055643,178888.0,Vinyl
1055727,178892.0,Plastic
1055738,178893.0,Plastic
1055826,178899.0,Carbon Steel
1056025,178908.0,Vitreous China
1056061,178909.0,Fiberglass
1056158,178913.0,Acrylic
1056187,178914.0,Polyester
1056188,178914.0,Fabric
1056208,178916.0,Metal and wood
1056276,178919.0,Copper
1056419,178925.0,Laminate
1056420,178925.0,"Laminate, High Quality/High Density Fiber Board"
1056538,178929.0,Steel
1056671,178936.0,Metal
1056720,178937.0,Metal
1056768,178938.0,Steel
1056821,178941.0,Galvanized Steel
1056961,178949.0,Rubber
1057105,178956.0,"wood, glass, metal"
1057127,178957.0,Other
1057172,178959.0,Rubber
1057251,178963.0,Steel
1057265,178964.0,Plastic
1057278,178965.0,Stainless Steel
1057317,178967.0,Porcelain
1057350,178968.0,Iron
1057481,178973.0,Composite
1057622,178980.0,Glass
1057671,178982.0,Fiberglass
1057701,178984.0,Chrome
1057715,178985.0,Metal
1057734,178988.0,Brass
1057750,178989.0,Composite
1057787,178990.0,"HDF,PB"
1057880,178993.0,Olefin
1057926,178995.0,Metal
1057975,178997.0,Cast Iron
1058014,178999.0,Cast Metal
1058026,179000.0,Stainless Steel
1058027,179000.0,Stainless steel
1058045,179002.0,Laminate
1058046,179002.0,HDF
1058100,179005.0,Solid Brass
1058229,179010.0,Steel
1058241,179011.0,Polyester
1058284,179013.0,Chrome
1058479,179020.0,Polyurethane
1058507,179022.0,Plastic
1058624,179026.0,Fiberglass
1058706,179029.0,PVC
1058891,179034.0,Laminate
1058942,179037.0,Brass
1058943,179037.0,Copper
1059148,179044.0,Other
1059210,179047.0,Steel
1059255,179048.0,Stainless Steel
1059289,179049.0,Polyester
1059332,179052.0,Metal
1059460,179057.0,Wood
1059493,179059.0,Plastic
1059576,179064.0,Brass
1059838,179077.0,Acrylic
1059853,179078.0,Other
1059873,179079.0,Brass
1059891,179080.0,Metal
1059918,179082.0,Metal
1059948,179084.0,Plastic
1060002,179087.0,Plastic
1060054,179090.0,Metal
1060167,179096.0,Stainless Steel
1060187,179097.0,Metal
1060206,179098.0,Laminate
1060207,179098.0,"Laminate, High Quality/High Density Fiber Board"
1060320,179105.0,Laminate
1060345,179107.0,Metal
1060396,179110.0,Plastic
1060397,179110.0,Polycarbonate
1060413,179111.0,Brass
1060433,179112.0,Cast Metal
1060453,179113.0,Polyethylene
1060505,179115.0,Fiberglass Mesh
1060518,179116.0,Steel
1060532,179117.0,Plastic
1060579,179119.0,Metal
1060642,179122.0,Cast Iron
1060668,179123.0,Vitreous China
1060680,179124.0,Low Density Polyethylene
1060681,179124.0,Polyethylene
1060757,179129.0,Mixed
1060831,179133.0,Steel
1060909,179136.0,Polyester mesh
1060987,179140.0,Brass
1061034,179143.0,Steel
1061076,179145.0,DZR Brass
1061141,179148.0,Plastic
1061200,179151.0,Wood
1061227,179152.0,Cedar
1061319,179155.0,Vinyl
1061397,179158.0,Stainless Steel
1061431,179160.0,Fabric
1061455,179161.0,Metal
1061756,179172.0,Stone
1061771,179173.0,Polypropylene
1061790,179174.0,Wood
1061816,179175.0,Metal
1061889,179177.0,Steel
1061913,179178.0,Wood
1062034,179183.0,Steel
1062046,179184.0,PVC
1062093,179186.0,Steel
1062107,179188.0,Plastic
1062126,179189.0,Acrylonitrile Butadiene Styrene (ABS)
1062145,179190.0,Rubber
1062166,179191.0,Wood
1062238,179195.0,Metal
1062325,179199.0,Metal
1062410,179203.0,Cast Metal
1062423,179204.0,Other
1062436,179205.0,PVC
1062550,179212.0,Ceramic
1062564,179213.0,Aluminum
1062575,179214.0,Plastic
1062667,179218.0,PVC
1062723,179221.0,Wood
1062747,179222.0,Granite
1062782,179224.0,Plastic
1062923,179229.0,Steel
1063013,179232.0,Cast Iron
1063038,179233.0,Copper
1063065,179234.0,Wood
1063086,179236.0,Aluminum
1063103,179237.0,Aluminum
1063180,179241.0,Wood
1063228,179243.0,Vinyl
1063284,179246.0,Plastic
1063295,179247.0,Steel
1063323,179248.0,Polyester
1063379,179250.0,Steel
1063403,179251.0,Metal
1063486,179257.0,Other
1063518,179259.0,Plastic
1063552,179261.0,Quartz
1063599,179263.0,Vinyl
1063642,179265.0,Stainless Steel
1063724,179269.0,Rubber
1063877,179274.0,Composite
1063941,179277.0,"Wood, vinyl"
1064040,179280.0,Laminate
1064056,179281.0,Steel
1064161,179286.0,Vitreous China
1064216,179288.0,Plastic
1064239,179289.0,Stainless Steel
1064252,179290.0,Metal
1064297,179292.0,Wood
1064552,179302.0,Copper
1064576,179303.0,Zinc Coated
1064577,179303.0,Galvanized Steel
1064729,179309.0,Brass
1064781,179313.0,Plastic
1064824,179315.0,Steel
1064848,179318.0,PVC
1064889,179319.0,Polyester
1064967,179322.0,Plastic
1065112,179329.0,Cast Metal
1065180,179331.0,Ceramic
1065271,179336.0,Cast Iron
1065316,179338.0,Stainless Steel
1065334,179339.0,Quartz
1065347,179341.0,Glass
1065476,179346.0,Rubber
1065539,179349.0,Vinyl
1065627,179353.0,Wood
1065657,179355.0,Wood
1065722,179357.0,Rubber
1065742,179358.0,Metal
1065792,179360.0,Wire
1065817,179361.0,Solid Brass
1065854,179363.0,Plastic
1065966,179367.0,Vinyl
1066003,179369.0,Steel
1066029,179371.0,Resin
1066265,179382.0,Plastic
1066333,179384.0,Vinyl
1066360,179386.0,Brass
1066418,179388.0,Vitreous China
1066439,179389.0,Vinyl
1066458,179390.0,Stainless Steel
1066501,179392.0,PVC
1066555,179395.0,Metal
1066584,179397.0,Resin
1066835,179405.0,Other
1066836,179405.0,Brass
1066924,179410.0,Fabric
1066976,179412.0,Plastic
1067104,179416.0,Cast Iron
1067218,179422.0,Plastic
1067244,179423.0,Cotton
1067267,179425.0,Solid Brass
1067348,179428.0,Laminate
1067370,179429.0,Steel
1067379,179430.0,Steel
1067405,179431.0,Cast Iron
1067533,179436.0,Vinyl
1067559,179437.0,Fabric
1067628,179441.0,Plastic
1067643,179442.0,Steel
1067671,179443.0,Vinyl
1067694,179444.0,Steel
1067807,179448.0,Nylon
1067831,179449.0,Plastic
1067863,179451.0,Composite
1067916,179453.0,Polyester
1067959,179455.0,Steel
1068019,179458.0,Quartz
1068031,179459.0,Aluminum
1068056,179460.0,Wood
1068098,179462.0,Solid Brass
1068265,179472.0,Metal
1068278,179474.0,HDPE(High Density Polethylene)
1068441,179482.0,Nylon
1068465,179483.0,Aluminum
1068636,179490.0,Composite
1068781,179497.0,Steel
1068834,179499.0,Steel
1068855,179500.0,Wood
1068874,179501.0,Galvanized Steel
1068924,179503.0,PVC
1068942,179505.0,Polyurethane
1068964,179506.0,Brass
1069066,179509.0,Plastic
1069164,179515.0,Metal
1069278,179520.0,Plastic
1069292,179521.0,Wood
1069387,179525.0,Wool
1069417,179526.0,Vitreous China
1069710,179538.0,Other
1069757,179540.0,Wood
1069766,179541.0,Fiberglass
1069781,179542.0,Metal
1069834,179544.0,Stainless Steel
1069862,179545.0,Vitreous China
1069970,179549.0,Composite
1070050,179553.0,Polypropylene
1070067,179554.0,Brass
1070142,179556.0,Polyurethane
1070166,179558.0,Fabric
1070230,179560.0,PVC
1070274,179562.0,Solid Surface
1070292,179563.0,Aluminum
1070384,179568.0,Steel
1070462,179571.0,Vinyl
1070513,179573.0,Composite
1070539,179574.0,Plastic
1070652,179579.0,Laminate
1070714,179581.0,Laminate
1070757,179583.0,Plastic
1070847,179587.0,Solid Brass
1071112,179597.0,Polyester
1071155,179599.0,Brass
1071208,179603.0,Other
1071247,179605.0,Metal
1071275,179607.0,Brass
1071341,179610.0,Cotton
1071378,179612.0,Stainless Steel
1071582,179621.0,Nylon
1071628,179623.0,Brass
1071702,179626.0,Cast Iron
1071743,179628.0,Plastic
1071928,179634.0,Metal
1071951,179635.0,Composite
1071965,179636.0,Plastic
1071976,179637.0,Plastic
1072023,179639.0,High Density Fiberboard (HDF)
1072067,179641.0,Steel
1072102,179643.0,Fiberglass
1072230,179648.0,Composite
1072264,179649.0,Granite
1072341,179652.0,Copper
1072470,179657.0,Vitreous China
1072509,179660.0,Rubber
1072523,179662.0,Cast Iron
1072541,179663.0,Plastic
1072570,179664.0,Acrylic
1072623,179666.0,Nickel
1072689,179668.0,Wood
1072703,179669.0,Steel
1072719,179670.0,Aluminum
1072785,179676.0,Polyurethane
1072820,179678.0,Aluminum
1072896,179680.0,Solid surface materials
1072897,179680.0,Stone
1072950,179682.0,Plastic
1072999,179684.0,Brass
1073038,179686.0,Brass
1073104,179690.0,Steel
1073117,179691.0,Other
1073118,179691.0,Glass
1073133,179692.0,Clay
1073215,179696.0,Steel
1073239,179697.0,Metal
1073287,179699.0,Aluminum
1073301,179700.0,Wood
1073380,179703.0,Vitreous China
1073477,179707.0,Stainless Steel
1073537,179710.0,Laminate
1073806,179718.0,Vinyl
1073901,179721.0,Nylon
1074007,179726.0,Aluminum
1074067,179729.0,Steel
1074102,179731.0,Steel
1074118,179732.0,Birch
1074179,179736.0,Steel
1074210,179738.0,Composite
1074598,179750.0,PVC
1074705,179754.0,Nylon
1074735,179756.0,Wood
1074837,179760.0,Faux wood
1074897,179763.0,Steel
1074947,179765.0,Stainless steel
1074961,179766.0,Vinyl
1075144,179773.0,Aluminum
1075243,179777.0,METAL
1075328,179780.0,Aluminum
1075352,179781.0,Wood
1075539,179791.0,Steel
1075563,179792.0,Metal
1075663,179796.0,Vinyl
1075762,179799.0,Metal
1075987,179807.0,"1,680D ballistic polyester"
1075988,179807.0,Polyester
1076044,179810.0,Wood
1076172,179816.0,Polypropylene
1076217,179818.0,Cloth
1076471,179828.0,Steel
1076593,179834.0,Wood
1076646,179836.0,Cast Iron
1076738,179842.0,Aluminum
1076835,179847.0,Zinc
1076895,179849.0,Stainless Steel
1077018,179855.0,PVC
1077040,179856.0,Polyester
1077115,179859.0,Steel
1077148,179861.0,Steel
1077187,179864.0,Stainless Steel
1077220,179866.0,Aluminum
1077285,179868.0,Cotton
1077333,179870.0,Wood
1077430,179876.0,Plastic
1077658,179885.0,Plastic
1077676,179886.0,Aluminum
1077773,179891.0,Polypropylene
1077837,179894.0,Wood
1077851,179895.0,Nickel Plated Brass Construction with TeflonÃÂ® Coating of Internal Valve Components
1077900,179897.0,Other
1077966,179900.0,Brass
1078029,179903.0,PVC
1078138,179907.0,Plastic
1078157,179908.0,Red Oak
1078195,179910.0,Wood
1078266,179912.0,Cast Iron
1078288,179913.0,Metal
1078305,179914.0,Aluminum
1078391,179918.0,Aluminum
1078411,179919.0,Cast Metal
1078448,179920.0,Laminate
1078476,179921.0,Wood
1078500,179922.0,Steel
1078625,179927.0,Polyethylene
1078673,179929.0,Steel
1078716,179931.0,Cast Metal
1078717,179931.0,ZINC
1078750,179932.0,Solid Brass
1078870,179936.0,Steel
1078890,179937.0,Quartz
1078905,179938.0,Metal
1078929,179939.0,Polyurethane
1078949,179940.0,Vinyl
1079110,179950.0,Vitreous China
1079204,179955.0,Nylon
1079216,179956.0,Rubber
1079350,179961.0,Other
1079390,179962.0,Metal
1079419,179963.0,Metal
1079450,179965.0,Plastic
1080003,179989.0,Other
1080028,179990.0,Aluminum
1080109,179993.0,Acrylic
1080330,180002.0,Vitreous China
1080363,180003.0,wood
1080398,180004.0,Plastic
1080493,180007.0,Wood
1080512,180008.0,Acrylic
1080553,180010.0,Composite
1080622,180012.0,Steel
1080644,180013.0,Metal
1080664,180014.0,Metal
1080683,180015.0,Wood
1080755,180019.0,Vinyl
1080786,180021.0,Solid Brass
1080802,180022.0,Wood
1080835,180023.0,Stainless Steel
1080934,180028.0,Polyester
1080948,180029.0,Plastic
1081154,180035.0,Asphalt
1081171,180036.0,Metal
1081190,180037.0,Steel
1081212,180038.0,Aluminum
1081264,180040.0,Laminate
1081437,180047.0,Metal
1081521,180051.0,Other
1081600,180055.0,Steel
1081769,180062.0,Fiberglass
1081821,180064.0,Composite
1081870,180066.0,Aluminum
1081907,180068.0,Chrome
1081961,180070.0,Glass
1082033,180073.0,Zinc
1082089,180076.0,Zinc Coated
1082090,180076.0,Galvanized Steel
1082177,180080.0,Vitreous China
1082260,180088.0,Plastic
1082369,180092.0,Vitreous China
1082394,180093.0,Metal
1082411,180094.0,Brass
1082451,180098.0,Plastic
1082484,180099.0,Brass
1082575,180103.0,Wood
1082607,180105.0,Steel
1082640,180106.0,Vinyl
1082815,180112.0,Resin
1082926,180116.0,Stone
1082949,180117.0,Aluminum
1082999,180119.0,Metal
1083148,180125.0,Acrylic
1083178,180126.0,Solid Brass
1083214,180128.0,Vinyl
1083235,180129.0,Copper and Plastic
1083248,180130.0,Composite
1083268,180131.0,Iron
1083297,180132.0,Laminate
1083298,180132.0,"Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive"
1083422,180140.0,Steel
1083447,180141.0,Fabric
1083510,180144.0,Brass
1083526,180145.0,Stainless Steel
1083567,180146.0,Acrylic
1083719,180153.0,Wood
1083798,180157.0,Plastic
1083824,180158.0,Steel
1083841,180159.0,Metal
1083922,180162.0,Cast Iron
1083999,180167.0,Plastic
1084072,180170.0,Metal
1084146,180173.0,Wood
1084166,180174.0,Steel
1084176,180175.0,Wood
1084251,180178.0,Vitreous China
1084308,180182.0,Aluminum
1084328,180184.0,Other
1084386,180186.0,Glass
1084408,180187.0,Vinyl
1084546,180192.0,"Frame: Poplar Shelf, Top: MDF with wood veneer"
1084653,180196.0,Steel
1084669,180198.0,Nylon
1084731,180200.0,Wood
1084744,180201.0,Steel
1084843,180206.0,Steel
1084947,180209.0,Polyester
1084972,180211.0,Metal
1085081,180215.0,Fiberglass
1085108,180218.0,Fabric
1085126,180219.0,Glass
1085150,180220.0,poplar
1085313,180227.0,Plastic
1085383,180229.0,Nylon
1085607,180238.0,Aluminum
1085656,180241.0,Vitreous China
1085734,180245.0,Cast Metal
1085792,180247.0,Plastic
1085884,180252.0,Quartz
1085903,180253.0,Wood
1085955,180254.0,Steel
1085988,180257.0,Laminate
1085989,180257.0,"Medium Density Fiberboard, paper, resin (both acrylic and melamine) polyurethane hot metal and olefin hot metal adhesive"
1086035,180259.0,"Durable metal, 8mm clear round beveled tempered glass top"
1086161,180263.0,Metal
1086186,180266.0,Steel
1086202,180267.0,PVC
1086302,180270.0,Steel
1086351,180272.0,Wood
1086395,180273.0,Steel
1086538,180277.0,Vitreous China
1086596,180279.0,Manufactured from laminated particle board
1086597,180279.0,Other
1086644,180281.0,Metal
1086703,180285.0,Brass
1086735,180287.0,Steel
1086752,180290.0,Other
1086753,180290.0,Brass
1086767,180291.0,Iron
1086787,180292.0,Polyethylene
1086810,180293.0,Rubber
1086880,180296.0,Copper
1086971,180300.0,Polyethelene
1086989,180301.0,Wood
1087199,180310.0,Polyester
1087330,180314.0,Steel
1087544,180325.0,Copper
1087573,180329.0,Cast Iron
1087619,180331.0,Polyester
1087741,180337.0,Wood
1087785,180340.0,Steel
1087806,180341.0,Pine
1087894,180346.0,Resin
1087907,180347.0,Steel
1087953,180349.0,Neodymium
1087983,180350.0,Polyester
1088096,180356.0,Aluminum
1088251,180361.0,Composite
1088357,180366.0,Plastic
1088385,180367.0,Steel
1088450,180370.0,Solid Surface
1088469,180371.0,Steel
1088524,180373.0,Other
1088724,180381.0,Multi-Surface
1088742,180383.0,Plastic
1088760,180384.0,Laminate
1088761,180384.0,MDF Core
1088948,180393.0,Wood
1088979,180395.0,Aluminum
1089004,180396.0,Metal
1089018,180397.0,Metal
1089107,180401.0,Vinyl
1089187,180404.0,Zinc Coated
1089188,180404.0,Galvanized Steel
1089240,180408.0,Steel
1089451,180417.0,Wood
1089463,180418.0,Galvanized Steel
1089494,180420.0,Brass
1089517,180421.0,Polycarbonate
1089605,180424.0,Brass
1089728,180430.0,Stainless steel
1089729,180430.0,Stainless Steel
1089813,180434.0,Plastic
1089862,180436.0,PVC
1089926,180440.0,Aluminum
1090011,180444.0,Composite
1090114,180450.0,Polyurethane
1090139,180451.0,EPDM rubber
1090222,180455.0,Polyester
1090400,180461.0,Aluminum
1090464,180464.0,Wood
1090499,180466.0,Rubber
1090633,180471.0,Metal
1090690,180474.0,Laminate
1090691,180474.0,laminate
1090744,180476.0,Vinyl
1090761,180477.0,Aluminum
1090787,180478.0,Granite
1090909,180484.0,Pine
1091006,180489.0,Metal
1091054,180491.0,Aluminum
1091086,180494.0,Steel
1091136,180496.0,Metal
1091206,180499.0,Steel
1091241,180501.0,Vinyl
1091299,180504.0,Other
1091379,180508.0,Fabric
1091561,180516.0,Aluminum
1091650,180520.0,PVC
1091689,180521.0,Laminate
1091750,180524.0,Cast Metal
1091845,180528.0,"wood, glass, metal"
1091894,180530.0,Steel
1091944,180532.0,Glass
1091978,180534.0,Brass
1092015,180536.0,Plastic
1092027,180537.0,PVC
1092081,180539.0,Acrylic
1092242,180544.0,Aluminum
1092387,180549.0,Plastic
1092429,180551.0,Galvanized Steel
1092528,180555.0,Aluminum
1092547,180556.0,Brass
1092627,180560.0,Polyurethane
1092781,180567.0,Polyurethane
1092916,180574.0,PVC
1092953,180577.0,Other
1092988,180578.0,Steel
1093094,180584.0,Thermoplastic rubber (TPR)
1093138,180586.0,Brazing Rods
1093164,180587.0,Plastic
1093235,180591.0,Cast Iron
1093253,180592.0,Polypropylene
1093316,180594.0,Wood
1093362,180596.0,MDF / Composite Wood
1093418,180599.0,Steel
1093495,180602.0,Plastic
1093509,180603.0,Wood
1093598,180607.0,Steel
1093728,180615.0,Plastic
1093765,180616.0,Cast Iron
1093841,180619.0,Galvanized Steel
1093914,180622.0,bamboo
1093933,180623.0,PVC
1094046,180629.0,Cardboard
1094067,180630.0,Solid Wood
1094141,180634.0,Polycarbonate resin
1094173,180636.0,Metal
1094199,180637.0,Solid Brass
1094241,180640.0,Steel
1094267,180642.0,Acrylic
1094340,180647.0,Steel
1094341,180647.0,Steel/Ceramic
1094378,180649.0,Vinyl
1094399,180650.0,Vinyl
1094421,180651.0,Olefin
1094536,180657.0,Aluminum
1094552,180658.0,Plastic
1094611,180660.0,Steel
1094626,180661.0,Stainless Steel
1094669,180663.0,Laminate
1094773,180667.0,Fiberglass
1094809,180669.0,Vinyl
1094827,180670.0,Zinc
1094902,180674.0,Fiberglass
1094936,180676.0,Plastic
1094980,180678.0,Zinc Coated
1094981,180678.0,Galvanized Steel
1095001,180679.0,PVC
1095045,180680.0,Steel
1095089,180682.0,Glass
1095127,180685.0,Other
1095180,180688.0,Steel
1095199,180689.0,Polyurethane
1095302,180695.0,Metal
1095322,180696.0,Steel
1095392,180698.0,Stainless Steel
1095423,180699.0,Vitreous China
1095507,180703.0,Metal
1095528,180704.0,Steel
1095556,180705.0,Solid Surface
1095634,180709.0,Wood
1095708,180712.0,Composite
1095736,180713.0,Metal
1095773,180716.0,PVC
1095795,180717.0,Steel
1095825,180718.0,Acrylic
1095843,180719.0,Metal
1095890,180722.0,Bronze
1095926,180723.0,Cast Metal
1095944,180724.0,Steel
1096152,180730.0,PVC
1096185,180731.0,Acrylic
1096208,180732.0,Glass
1096329,180737.0,PVC
1096390,180739.0,Steel
1096546,180746.0,Metal
1096638,180751.0,Plastic
1096661,180752.0,Acrylonitrile Butadiene Styrene (ABS)
1096677,180753.0,Other
1096686,180754.0,Other
1096713,180755.0,Laminate
1096797,180758.0,Glass
1096889,180762.0,Metal
1097108,180770.0,Fiberglass
1097117,180772.0,PVC
1097177,180775.0,Polyurethane
1097206,180776.0,Composite
